"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000144559 - TAMM41",55.0832815833365,0.345053091354286,0.338533259797809,1.01925905761925,0.30807999576101,0.730265180155235," TAMM41"
"ENSG00000278845 - MRPL45",126.913090900282,0.344945429578751,1.13399373885127,0.304186361670902,0.760985914654446,0.991047356862134," MRPL45"
"ENSG00000116001 - TIA1",203.317664091471,0.344936608021348,0.156983503857991,2.19727932900122,0.0280005030204092,0.398386061279454," TIA1"
"ENSG00000115041 - KCNIP3",3.87619278370487,0.344818220546091,0.473656268232694,0.727992520467799,0.466618164875797,0.848792848652728," KCNIP3"
"ENSG00000127616 - SMARCA4",1655.42299718677,0.344610279895198,0.138049389397794,2.49628253626092,0.0125502594551441,0.365068158058722," SMARCA4"
"ENSG00000185252 - ZNF74",46.0923843136626,0.344597397388966,0.255273930524511,1.34991221657818,0.177044142537858,0.60601623149332," ZNF74"
"ENSG00000124571 - XPO5",260.823575945101,0.344512634591709,0.205795013006901,1.67405725511996,0.0941193474211275,0.506986534593395," XPO5"
"ENSG00000164818 - DNAAF5",458.309480701394,0.344487463211232,0.186147790430733,1.85061269013245,0.0642252927499338,0.462316035352991," DNAAF5"
"ENSG00000213780 - GTF2H4",68.1897010002428,0.344416270416765,0.876599322086136,0.392900452623122,0.694393007261347,0.967679086954601," GTF2H4"
"ENSG00000197520 - FAM177B",67.395062951319,0.344122988466826,0.271080243154671,1.26945064111692,0.204280384271499,0.634276915864878," FAM177B"
"ENSG00000179909 - ZNF154",3.4270362193243,0.343821576371158,0.704840726335667,0.487800383156946,0.625691239988085,0.936907437030843," ZNF154"
"ENSG00000165060 - FXN",93.2293154692857,0.343791628650442,0.328065073624985,1.04793730357116,0.294667493948834,0.722090444007913," FXN"
"ENSG00000171757 - LRRC34",1.12210911625338,0.343760844585721,0.973329350428878,0.353180395139887,0.723953204458376,0.979799277973003," LRRC34"
"ENSG00000104529 - EEF1D",1753.69820443624,0.34346406366423,0.208511470065955,1.64721904054289,0.0995130315163932,0.514386252397947," EEF1D"
"ENSG00000180900 - SCRIB",185.735778008348,0.34327088035305,0.259134367652019,1.32468295681264,0.185276328264806,0.614491941811546," SCRIB"
"ENSG00000213024 - NUP62",634.855662907488,0.343113607259949,0.128014172740074,2.68027828416018,0.00735609775366933,0.336561417516877," NUP62"
"ENSG00000183337 - BCOR",269.297375152113,0.342985897296026,0.145373571178011,2.35934148495284,0.0183074004023241,0.382280544237829," BCOR"
"ENSG00000170191 - NANP",35.1794545028821,0.342773144480847,0.237059591003887,1.44593662306296,0.14819497865567,0.575294993949204," NANP"
"ENSG00000104907 - TRMT1",180.415486013376,0.342701254134632,0.283154849863567,1.21029625415124,0.226165234527667,0.659467378562645," TRMT1"
"ENSG00000089154 - GCN1",947.210544621417,0.342681667372914,0.176530791535936,1.94120053726239,0.0522339579905057,0.438609285251921," GCN1"
"ENSG00000165915 - SLC39A13",117.292288935962,0.342589791599473,0.147509380265804,2.32249495579293,0.020206299715354,0.38661819838798," SLC39A13"
"ENSG00000104983 - CCDC61",189.250018120933,0.342192388800627,0.16271970592278,2.10295604247845,0.0354696121864051,0.416146641586917," CCDC61"
"ENSG00000176826 - FKBP9P1",9.01352561721,0.342007737509195,0.560090518561857,0.610629400382222,0.541444954328151,0.892435088685634," FKBP9P1"
"ENSG00000126882 - FAM78A",54.6170328614921,0.341944557958346,0.449535962726208,0.760661184668353,0.446859464481387,0.832286616464207," FAM78A"
"ENSG00000141994 - DUS3L",192.984139971055,0.341705808420098,0.220209332825218,1.55173172742553,0.120726427790532,0.54247018873558," DUS3L"
"ENSG00000213551 - DNAJC9",347.912502813085,0.341636098187974,0.231050256893563,1.47862245548315,0.139241247699464,0.565135702174525," DNAJC9"
"ENSG00000064933 - PMS1",60.7028186169131,0.341623141719863,0.249754965017564,1.36783323485016,0.171364282097942,0.59992571879631," PMS1"
"ENSG00000121653 - MAPK8IP1",41.4403738052308,0.341574829821885,0.289076997397933,1.18160501491471,0.237362462754788,0.670106520934635," MAPK8IP1"
"ENSG00000198700 - IPO9",384.58438769237,0.341394532304867,0.197516665680139,1.72843405962373,0.0839104335507144,0.494302658861863," IPO9"
"ENSG00000184905 - TCEAL2",1.79030263750057,0.341370514129694,0.926981099457268,0.368260490240374,0.712679009807287,0.975447767466342," TCEAL2"
"ENSG00000134242 - PTPN22",25.6736561884245,0.341231155971238,0.385142697411377,0.885986306542283,0.375624906181043,0.781206021267044," PTPN22"
"ENSG00000141576 - RNF157",370.021850558726,0.341098154186828,0.30717717318217,1.1104280655143,0.266814609889965,0.698516809632793," RNF157"
"ENSG00000180071 - ANKRD18A",5.78785432039274,0.341080836173386,0.441563337713069,0.77243921096326,0.439854337703534,0.828995308979545," ANKRD18A"
"ENSG00000164270 - HTR4",22.8882156382844,0.340955830092598,0.306201969959415,1.11349979276028,0.265493837281655,0.696562418073498," HTR4"
"ENSG00000112877 - CEP72",13.9337668775908,0.340602605306543,0.378790359330836,0.899184989576412,0.368554134259334,0.778479279977401," CEP72"
"ENSG00000163655 - GMPS",427.70779252486,0.340468047020025,0.215532601870771,1.57965915163109,0.114184945045143,0.53463589168718," GMPS"
"ENSG00000133020 - MYH8",0.345817003121732,0.3402620096586,1.53572908225309,0.221563825020098,0.82465344600115,0.997820017732497," MYH8"
"ENSG00000170921 - TANC2",51.6908317760328,0.340215310683477,0.249026405593972,1.36618167006027,0.171881949281796,0.59992571879631," TANC2"
"ENSG00000128159 - TUBGCP6",166.251357032983,0.340080794030775,0.176580360477681,1.92592649098006,0.0541135531324276,0.443676552085444," TUBGCP6"
"ENSG00000244405 - ETV5",15.8023380303837,0.339887149883714,0.321777392498686,1.05628039075213,0.290840132083654,0.718901807262883," ETV5"
"ENSG00000162836 - ACP6",137.356534352407,0.339649221830935,0.210978556495141,1.60987556021485,0.10742502540895,0.525429660568776," ACP6"
"ENSG00000147130 - ZMYM3",155.716304405197,0.339617907109953,0.16438970634641,2.06593170982551,0.0388349282128484,0.420471600560722," ZMYM3"
"ENSG00000131845 - ZNF304",39.4486315125933,0.339611826998479,0.229324136982107,1.48092491033762,0.138626584180411,0.564180541567657," ZNF304"
"ENSG00000205060 - SLC35B4",94.432659577586,0.339336535919456,0.134360619969941,2.52556542233411,0.0115512271867749,0.355199789656253," SLC35B4"
"ENSG00000160117 - ANKLE1",1.69037393034544,0.339070222165543,0.95000609726236,0.356913732598816,0.721156388742377,0.978704298795313," ANKLE1"
"ENSG00000128394 - APOBEC3F",42.2163524110812,0.338941029229817,0.207821647693304,1.63092263482587,0.102906645004674,0.517962747694334," APOBEC3F"
"ENSG00000165655 - ZNF503",60.8556646998041,0.338916491558588,0.251115878878125,1.34964181903876,0.177130903163342,0.606035498882476," ZNF503"
"ENSG00000137267 - TUBB2A",551.770051851999,0.338885385298721,0.324184458471189,1.04534741392866,0.295862431381249,0.723356213246684," TUBB2A"
"ENSG00000170579 - DLGAP1",3.6054681838517,0.338621498606094,0.45317356741884,0.747222527860118,0.454929247776217,0.839837425252462," DLGAP1"
"ENSG00000138759 - FRAS1",26.8470026335933,0.338193686542445,0.461384038168844,0.732998236966929,0.463559504695629,0.846280865164647," FRAS1"
"ENSG00000168803 - ADAL",67.2348861046293,0.338122401452549,0.262340333101363,1.28886929987203,0.197443528633094,0.626086616151819," ADAL"
"ENSG00000197816 - CCDC180",9.10475986472803,0.338095906018814,0.493711347261766,0.684804811341627,0.493467098861804,0.865349333412725," CCDC180"
"ENSG00000163746 - PLSCR2",1.78936868324101,0.338028257220139,0.92895009985959,0.363882039811645,0.715946096762439,0.976863381424561," PLSCR2"
"ENSG00000183628 - DGCR6",6.92620003166774,0.338011390159984,0.42734781022501,0.790951496819446,0.428972295871743,0.819235980930097," DGCR6"
"ENSG00000078596 - ITM2A",59.2763420789635,0.337831178588953,0.221973797126677,1.52194170195755,0.128023688841466,0.551783626930654," ITM2A"
"ENSG00000148082 - SHC3",1.63554710434922,0.337783189443897,0.723433992311027,0.466916391867128,0.640559697139273,0.943985673598807," SHC3"
"ENSG00000205832 - C16orf96",0.875182601966718,0.337675010977102,1.35975298042657,0.248335554941141,0.8038747915538,0.997820017732497," C16orf96"
"ENSG00000162408 - NOL9",162.158002555298,0.33766441248685,0.149016105634783,2.26595917970382,0.0234538826608954,0.388753888958984," NOL9"
"ENSG00000172824 - CES4A",25.9323033580357,0.337590352239074,0.238061250341395,1.41808190856323,0.156166852492205,0.583279678510811," CES4A"
"ENSG00000254788 - CKLF-CMTM1",8.28294877059648,0.337563126003094,0.430430369267267,0.784245606502478,0.432896009221821,0.822768330859202," CKLF-CMTM1"
"ENSG00000123104 - ITPR2",211.662732011623,0.33754222970806,0.169885422774309,1.98688165350409,0.0469355131815442,0.433603309780951," ITPR2"
"ENSG00000165572 - KBTBD6",48.8993280954155,0.337501704010078,0.267983884887832,1.25941044608464,0.207882118293126,0.640202389102595," KBTBD6"
"ENSG00000121281 - ADCY7",122.905960927046,0.33743713853573,0.161869853456117,2.0846200285664,0.03710380498489,0.417716324664251," ADCY7"
"ENSG00000188505 - NCCRP1",34.3536015236762,0.337346746494207,0.651200489612822,0.518038226130296,0.604431598884535,0.926466005922718," NCCRP1"
"ENSG00000182742 - HOXB4",21.2963262082064,0.337339578836494,0.400036585034148,0.843271819270476,0.3990764397748,0.798698916023589," HOXB4"
"ENSG00000196557 - CACNA1H",19.0017622670774,0.337303560191548,0.470560572920962,0.716812201451063,0.473489982005698,0.853315881413631," CACNA1H"
"ENSG00000184545 - DUSP8",64.036201297086,0.33716247445397,0.601851850108238,0.56020842071572,0.575337283980303,0.910864563480442," DUSP8"
"ENSG00000139438 - FAM222A",46.4923328758209,0.337079768905097,0.256979860241943,1.31169722245059,0.189622314314676,0.619065567101545," FAM222A"
"ENSG00000169252 - ADRB2",4.57412378755129,0.337008721183923,0.442942409070056,0.760840945195251,0.446752074905952,0.832286616464207," ADRB2"
"ENSG00000251369 - ZNF550",15.8638480228379,0.336897284882035,0.313569057756041,1.07439581983291,0.282645315227724,0.711475434631021," ZNF550"
"ENSG00000169436 - COL22A1",2.11270777403483,0.336817548955051,0.909695142921072,0.370253212382243,0.711193831543765,0.975432397312096," COL22A1"
"ENSG00000179630 - LACC1",137.935979093784,0.33668559242377,0.207109867350374,1.62563762282841,0.104026766737684,0.520105434273406," LACC1"
"ENSG00000165905 - LARGE2",18.0981502854877,0.336648172761369,0.314562410199971,1.07021106732797,0.284524313841559,0.712843179854829," LARGE2"
"ENSG00000151929 - BAG3",587.845256573332,0.336555615128156,0.194913821645865,1.72668932498608,0.0842234738555391,0.495089464242383," BAG3"
"ENSG00000197157 - SND1",1856.9434365465,0.336305360763776,0.229931890854866,1.46263034463564,0.143568555362449,0.569237277145297," SND1"
"ENSG00000101115 - SALL4",1.65305813996485,0.336253899448035,0.954744759420713,0.352192453669037,0.72469393595784,0.98043023011026," SALL4"
"ENSG00000153933 - DGKE",64.9818745011435,0.336177807419141,0.164668249214547,2.04154601158802,0.0411965853335496,0.424446132584335," DGKE"
"ENSG00000241429 - EEF1A1P25",0.47527148479818,0.336015203533887,1.54321944943722,0.217736501219205,0.827634422055259,0.997820017732497," EEF1A1P25"
"ENSG00000100271 - TTLL1",44.5444049923544,0.335906208446883,0.232694570711224,1.44354983195437,0.148865645507823,0.575733428823637," TTLL1"
"ENSG00000114767 - RRP9",220.013430424919,0.335851374119737,0.346080489722371,0.970442957906006,0.3318257448437,0.748341995430719," RRP9"
"ENSG00000184060 - ADAP2",117.000551482378,0.335597393168512,0.293186785394343,1.14465388580569,0.252352560977752,0.68479768650496," ADAP2"
"ENSG00000111300 - NAA25",114.371827004881,0.335595926175477,0.18042870951182,1.8599918332481,0.0628866814087671,0.460798137297075," NAA25"
"ENSG00000143951 - WDPCP",34.4981410774009,0.33540029337428,0.179713227548911,1.86630832882347,0.0619982401973673,0.458560154630528," WDPCP"
"ENSG00000136271 - DDX56",513.578534390882,0.335323703088195,0.218553422223566,1.53428713070061,0.124959030342844,0.547682119830693," DDX56"
"ENSG00000172992 - DCAKD",190.795935577809,0.335285670699845,0.235402405628083,1.42430859958827,0.154357159206002,0.58159629566229," DCAKD"
"ENSG00000060749 - QSER1",187.752988103544,0.335255500574121,0.19441512963054,1.72443112432262,0.0846300428455191,0.495089464242383," QSER1"
"ENSG00000183955 - KMT5A",559.980866640193,0.335235762115343,0.130101312351541,2.57672852068946,0.00997402519936396,0.344359370972348," KMT5A"
"ENSG00000276550 - HERC2P2",47.6020728282288,0.335168649548176,0.356847846678709,0.93924806515632,0.347603396388156,0.761626005921815," HERC2P2"
"ENSG00000269955 - FMC1-LUC7L2",161.085859628077,0.334969902231619,0.512275300052918,0.653886498523385,0.513184933049614,0.876465246804379," FMC1-LUC7L2"
"ENSG00000123570 - RAB9B",10.2101724405678,0.334594532460767,0.416649191423157,0.803060558735002,0.421939732972072,0.814500381543932," RAB9B"
"ENSG00000114993 - RTKN",501.683905121303,0.334590271744936,0.264201808029526,1.26641931120904,0.205363000737384,0.635797141129268," RTKN"
"ENSG00000077585 - GPR137B",40.2086059564362,0.334576119205392,0.268109118540056,1.24791025768639,0.212063923731212,0.64415744445566," GPR137B"
"ENSG00000166589 - CDH16",5.29522572553393,0.334413515785596,0.64789273889942,0.516155677795783,0.60574568343831,0.927036984621082," CDH16"
"ENSG00000108960 - MMD",103.979983506378,0.334401871238781,0.19900677382614,1.68035421513303,0.0928884185266901,0.505677803101555," MMD"
"ENSG00000204304 - PBX2",86.9167506102815,0.333906106136686,0.819179945677622,0.407610205667914,0.68355987047186,0.963342548097537," PBX2"
"ENSG00000167721 - TSR1",278.627581721785,0.333709395084498,0.304085979919757,1.09741789204671,0.272458755561585,0.701660401190692," TSR1"
"ENSG00000080608 - PUM3",264.665863816393,0.33370529242576,0.31358045592635,1.06417758543006,0.287248259029481,0.716054538024581," PUM3"
"ENSG00000205710 - C17orf107",7.52464893358173,0.333652558897554,0.508394213214738,0.656287090263603,0.511639422325377,0.875139619611485," C17orf107"
"ENSG00000108506 - INTS2",66.3254595004857,0.333571148869539,0.225816927663688,1.47717512730636,0.139628699258054,0.565135702174525," INTS2"
"ENSG00000007392 - LUC7L",353.364550348851,0.333489030255187,0.200615555836546,1.66232887008474,0.0964468522238891,0.510279289390422," LUC7L"
"ENSG00000113460 - BRIX1",171.293205432894,0.333111044170551,0.367560771274586,0.906274744759691,0.364790449512914,0.775755286218731," BRIX1"
"ENSG00000270647 - TAF15",1122.98601616057,0.33309563015494,0.215020751860643,1.54913247801692,0.121349876926342,0.543297492784153," TAF15"
"ENSG00000104881 - PPP1R13L",445.121871242573,0.332755711122937,0.173096531750657,1.92237075900669,0.0545591222255842,0.443978242439913," PPP1R13L"
"ENSG00000108021 - TASOR2",257.981584338387,0.332747030372704,0.162227200494177,2.05111737957068,0.0402555172124387,0.423646219181726," TASOR2"
"ENSG00000176884 - GRIN1",1.2386205611727,0.332586616352127,1.18925001365877,0.279660805156448,0.779737751794142,0.997820017732497," GRIN1"
"ENSG00000133131 - MORC4",120.923947102634,0.332427596551264,0.161664956309055,2.05627492896953,0.039756023460406,0.423513376382955," MORC4"
"ENSG00000164037 - SLC9B1",0.52793452085784,0.332024652937819,1.42104630659349,0.23364801794091,0.815258246394284,0.997820017732497," SLC9B1"
"ENSG00000171320 - ESCO2",74.491128272012,0.332024218847886,0.404411008310447,0.821006876729247,0.411642351206108,0.80839619106831," ESCO2"
"ENSG00000119535 - CSF3R",4.06588512740545,0.331989585791546,0.612107636973732,0.542371252600125,0.587562779333006,0.917900357253226," CSF3R"
"ENSG00000157212 - PAXIP1",133.009637483008,0.331983264337854,0.190657583048277,1.74125392250352,0.081639079099278,0.490949101481717," PAXIP1"
"ENSG00000170448 - NFXL1",44.1886840730598,0.331824508138798,0.19621381159829,1.69113736406153,0.0908105704745003,0.503183598689781," NFXL1"
"ENSG00000139675 - HNRNPA1L2",102.532522930604,0.331692724972295,0.267887268610734,1.23818024907438,0.215649233324057,0.649088139012609," HNRNPA1L2"
"ENSG00000165646 - SLC18A2",5.80999970175872,0.331687424330407,0.68630773003209,0.483292566608419,0.628888017296882,0.938611883743481," SLC18A2"
"ENSG00000079150 - FKBP7",17.5147280667712,0.331596466745374,0.308622305028203,1.07444102821756,0.282625062211272,0.711475434631021," FKBP7"
"ENSG00000175455 - CCDC14",249.892521146438,0.331419792110823,0.19223053614645,1.72407463847644,0.0846943698291426,0.495089464242383," CCDC14"
"ENSG00000108839 - ALOX12",3.8367268211037,0.33134854244465,1.02389603400399,0.32361541742563,0.746229214177543,0.987334867650264," ALOX12"
"ENSG00000176720 - BOK",166.238646066924,0.331287512505278,0.2697944321076,1.22792568370408,0.219474867024959,0.652986981792335," BOK"
"ENSG00000214720 - KRT18P49",0.29767741394701,0.331214025740648,2.3747424303139,0.139473663127697,0.889075866286493,0.997820017732497," KRT18P49"
"ENSG00000116221 - MRPL37",1061.35461913983,0.331020674606692,0.226845329954953,1.45923513026442,0.14450040283173,0.570445829794604," MRPL37"
"ENSG00000165841 - CYP2C19",24.4371144021087,0.330980148893591,0.58140088115657,0.569280439058122,0.56916583936964,0.907781596014253," CYP2C19"
"ENSG00000066697 - MSANTD3",67.305308824864,0.330708875506497,0.196964787174516,1.67902537428419,0.0931470986303023,0.505677803101555," MSANTD3"
"ENSG00000185942 - NKAIN3",9.16969707625307,0.330698944850341,0.347931161170217,0.950472339810214,0.341872302052528,0.755508241339951," NKAIN3"
"ENSG00000116128 - BCL9",180.11550117318,0.330550136131165,0.164358037636141,2.01115893621791,0.0443086716220637,0.428372093604383," BCL9"
"ENSG00000058600 - POLR3E",213.332698936349,0.330520897678665,0.260553982109111,1.26853136153664,0.204608258434861,0.63476901572598," POLR3E"
"ENSG00000232434 - AJM1",127.55560841053,0.330423543848066,0.211747560478068,1.56045974320583,0.118651276116569,0.540045560750719," AJM1"
"ENSG00000124664 - SPDEF",757.762102020179,0.330290261105273,0.295660321816317,1.11712744908149,0.263939835586436,0.694185910189617," SPDEF"
"ENSG00000284308 - C2orf81",13.7878461000844,0.330248534589446,0.289079421761314,1.1424145398427,0.253281750370251,0.685215351401271," C2orf81"
"ENSG00000214706 - IFRD2",529.913278311405,0.330153567003101,0.311289612423508,1.06059937057562,0.288872008737101,0.717477455471152," IFRD2"
"ENSG00000143390 - RFX5",219.846103947099,0.330065901891723,0.206862497934548,1.59558114780262,0.110582339311032,0.52920717090064," RFX5"
"ENSG00000164111 - ANXA5",631.533434853445,0.330018920291353,0.235238682764333,1.40291093460157,0.160643399773768,0.585643704461723," ANXA5"
"ENSG00000005379 - TSPOAP1",19.253446787295,0.329927934907164,0.360466092102627,0.915281470672229,0.360043883973422,0.772418423588613," TSPOAP1"
"ENSG00000180035 - ZNF48",106.639496902089,0.329895130379985,0.120259720620899,2.74318889713647,0.00608456727178078,0.332057968113904," ZNF48"
"ENSG00000233469 - ST6GALNAC4P1",0.272248878374338,0.329696534944584,2.03741328098416,0.16182113762669,0.871446707008175,0.997820017732497," ST6GALNAC4P1"
"ENSG00000136811 - ODF2",257.992879892108,0.32962641399828,0.204230032672165,1.61399579525801,0.106528338325443,0.524236023323676," ODF2"
"ENSG00000170779 - CDCA4",85.2908132242269,0.329259869863245,0.28409991605718,1.15895799771013,0.246473306231172,0.67907053405151," CDCA4"
"ENSG00000068976 - PYGM",5.86622099803385,0.329176914085931,0.669391756086916,0.491755255562469,0.622892371189771,0.935455018215251," PYGM"
"ENSG00000183762 - KREMEN1",361.871259843984,0.329097523443655,0.220279460213009,1.49400004487672,0.135175607547097,0.558701856975484," KREMEN1"
"ENSG00000131951 - LRRC9",0.303770731339887,0.329054066588205,2.06788702565541,0.159125746477331,0.873569803903366,0.997820017732497," LRRC9"
"ENSG00000025293 - PHF20",240.460928489394,0.328968314393553,0.147174177857281,2.23523120144461,0.0254021740811166,0.390300640371935," PHF20"
"ENSG00000130147 - SH3BP4",385.330449096024,0.328943359607735,0.231880830171759,1.41858798488896,0.156019170812169,0.583279678510811," SH3BP4"
"ENSG00000161091 - MFSD12",290.616290462022,0.328727633813873,0.233480199961992,1.40794651481105,0.159146908103142,0.585642736185651," MFSD12"
"ENSG00000189046 - ALKBH2",71.2633656002476,0.328720632738907,0.273115139179589,1.20359725838103,0.228745279668537,0.661689847328537," ALKBH2"
"ENSG00000183579 - ZNRF3",81.2183076436083,0.328708578595897,0.29433913487283,1.11676817538353,0.264093459412906,0.69431420425128," ZNRF3"
"ENSG00000020129 - NCDN",108.377089565269,0.328698281744664,0.200245588344541,1.64147577213591,0.100698692308834,0.515384011446194," NCDN"
"ENSG00000156414 - TDRD9",1.87578548160435,0.32837094073962,1.04071346545176,0.315524831416567,0.752363200469683,0.987334867650264," TDRD9"
"ENSG00000094916 - CBX5",764.130658099636,0.328191107029673,0.186471498598177,1.7600068079942,0.0784066522679284,0.485804390494765," CBX5"
"ENSG00000110395 - CBL",233.022021400898,0.328145091764679,0.157967481039996,2.0772952104085,0.0377743208702107,0.419969104143027," CBL"
"ENSG00000104738 - MCM4",622.587853824734,0.327724549706576,0.285720569945521,1.14701069569147,0.251377200483068,0.684394457996324," MCM4"
"ENSG00000112499 - SLC22A2",0.162564891244687,0.327669017408527,2.66467169995347,0.12296787533498,0.902132536631566,0.997820017732497," SLC22A2"
"ENSG00000080839 - RBL1",68.6085259835252,0.327342122481563,0.210829014792536,1.55264266070626,0.120508527884533,0.54247018873558," RBL1"
"ENSG00000118922 - KLF12",79.8150940412063,0.327191254381066,0.260754962452384,1.25478438187275,0.20955704374014,0.641159288214982," KLF12"
"ENSG00000164175 - SLC45A2",3.0897257830742,0.327160813034417,0.903346351287843,0.362165422562459,0.717228416925841,0.97694048854362," SLC45A2"
"ENSG00000115290 - GRB14",5.6847913664483,0.327075135103424,0.562859514515305,0.581095507260063,0.561176086446184,0.903707981366047," GRB14"
"ENSG00000111110 - PPM1H",60.6872067964417,0.326995574572176,0.252715512029521,1.29392759449597,0.195690431910027,0.624007607536441," PPM1H"
"ENSG00000114857 - NKTR",220.320569276866,0.326950176849565,0.150145265329529,2.17755902013957,0.029438883281919,0.401529596187793," NKTR"
"ENSG00000137185 - ZSCAN9",69.4041266351225,0.326871516358134,0.206195725006886,1.58524875502254,0.112909827096217,0.533299480112828," ZSCAN9"
"ENSG00000085276 - MECOM",498.677981215427,0.326871094505662,0.194479018585315,1.68075248879493,0.0928110006099136,0.505677803101555," MECOM"
"ENSG00000183684 - ALYREF",769.099633728891,0.326834353027957,0.259050178380742,1.2616642654752,0.207069620561521,0.638906519606051," ALYREF"
"ENSG00000126010 - GRPR",0.394002394647388,0.326732417162055,1.53910088533337,0.212287849533193,0.831882474080137,0.997820017732497," GRPR"
"ENSG00000286053 - ASDURF",3.34097559375771,0.326547600708458,1.08922505768279,0.299798098111289,0.764331166125799,0.992421210324781," ASDURF"
"ENSG00000172819 - RARG",153.189532630992,0.326471908115966,0.278122620047321,1.17384162446197,0.24045846804115,0.673305913513193," RARG"
"ENSG00000077152 - UBE2T",122.391728752327,0.326330996041481,0.366938461994864,0.889334397564594,0.373823390352767,0.780371338626503," UBE2T"
"ENSG00000136699 - SMPD4",638.282364340638,0.326079097849452,0.196659398442853,1.65809058926928,0.0972991830854087,0.512073877727059," SMPD4"
"ENSG00000113048 - MRPS27",483.323138461094,0.325944285419909,0.263860190613279,1.23529163176275,0.216721987016636,0.65001886531172," MRPS27"
"ENSG00000141314 - RHBDL3",2.78165199180496,0.325881636836515,0.538127395818463,0.605584549994646,0.544790664335006,0.894384745788635," RHBDL3"
"ENSG00000167971 - CASKIN1",11.9745117845781,0.325850051211078,0.28622993734453,1.13842057974131,0.254944904681981,0.68546364087834," CASKIN1"
"ENSG00000198000 - NOL8",172.598477849439,0.325719869998515,0.191520351298819,1.70070631026732,0.0889981495999589,0.500563008337327," NOL8"
"ENSG00000171004 - HS6ST2",8.80766051353834,0.325499954444228,0.610587937743222,0.533092670725366,0.593969432360967,0.920394636502112," HS6ST2"
"ENSG00000185090 - MANEAL",106.289581716908,0.325323225153206,0.315493559281517,1.03115647081378,0.302467449663526,0.72744290066017," MANEAL"
"ENSG00000235194 - PPP1R3E",59.5295827754245,0.325283198262578,0.221704885900916,1.46719003029979,0.142324368244635,0.567633896881542," PPP1R3E"
"ENSG00000036565 - SLC18A1",12.6523553753837,0.325225491432889,0.318129498924908,1.02230535845296,0.306636397890589,0.730265180155235," SLC18A1"
"ENSG00000177575 - CD163",26.1628308775057,0.325150294679224,0.515569154914469,0.630662815220521,0.52826101735984,0.884700017001475," CD163"
"ENSG00000121410 - A1BG",7.78897950942705,0.325027117599669,0.49012387035217,0.663153005312975,0.507232565974684,0.873728860130168," A1BG"
"ENSG00000138035 - PNPT1",197.113662272832,0.324947527613776,0.298541104231889,1.08845154991246,0.276395814376317,0.704957029546673," PNPT1"
"ENSG00000167964 - RAB26",40.8740419555429,0.324822992165471,0.35769728168143,0.908094662163976,0.363828210401245,0.775251390613532," RAB26"
"ENSG00000023892 - DEF6",165.931451487452,0.324618447940165,0.205173514416032,1.58216546060586,0.11361180298938,0.534101279113625," DEF6"
"ENSG00000205403 - CFI",26.2885494961435,0.324609771379607,0.37549704021279,0.864480239832662,0.387324130768329,0.788596608276529," CFI"
"ENSG00000100302 - RASD2",324.721460781133,0.324593765731753,0.291108109970147,1.11502824763295,0.264838317071442,0.695392364795972," RASD2"
"ENSG00000169239 - CA5B",22.7820505021599,0.324527696306175,0.291688019667045,1.11258493467306,0.265886733680631,0.696745182016943," CA5B"
"ENSG00000103037 - SETD6",77.6440772892457,0.324521689024414,0.18025992428566,1.80029859831818,0.0718135021259943,0.473422706950169," SETD6"
"ENSG00000259374 - NDUFB4P11",0.43628585675458,0.324251476620449,1.73796720689219,0.18656938711765,0.851998270798428,0.997820017732497," NDUFB4P11"
"ENSG00000049167 - ERCC8",74.685536113688,0.324125944306819,0.225232426668917,1.43907317920644,0.150129790163064,0.57739401140096," ERCC8"
"ENSG00000116819 - TFAP2E",7.14508762553015,0.324013651026148,0.479464761833096,0.675781990291371,0.499179070785425,0.868840172276743," TFAP2E"
"ENSG00000103855 - CD276",318.673975709631,0.323948540547348,0.221331486557243,1.46363513653791,0.143293666817702,0.568719665636774," CD276"
"ENSG00000104320 - NBN",299.641321554907,0.323371459540262,0.171252343095769,1.88827465770453,0.0589890876450666,0.450833825848716," NBN"
"ENSG00000091622 - PITPNM3",345.162805144679,0.323306012931049,0.253272591404488,1.27651401653136,0.201773875207926,0.631525209644304," PITPNM3"
"ENSG00000162231 - NXF1",449.639607168463,0.323248369820934,0.10815162947028,2.98884419406516,0.00280034891354633,0.297219031316015," NXF1"
"ENSG00000151131 - NOPCHAP1",123.236440661643,0.323021485297859,0.257888932361037,1.25256048152403,0.210365704364849,0.641917353069407," NOPCHAP1"
"ENSG00000135912 - TTLL4",126.491192956519,0.323002458364783,0.200319244756068,1.61243847917911,0.106866557185089,0.524328192510966," TTLL4"
"ENSG00000106246 - PTCD1",137.847653170209,0.322971234132774,0.17431392679488,1.85281371414932,0.0639090638749317,0.462316035352991," PTCD1"
"ENSG00000099284 - MACROH2A2",165.555603004862,0.322943596700726,0.299867951778425,1.07695268795964,0.281501402890822,0.71058796137604," MACROH2A2"
"ENSG00000107159 - CA9",6.58634097010953,0.322833594444022,0.417913813025306,0.772488451881998,0.439825183957268,0.828995308979545," CA9"
"ENSG00000272391 - POM121C",386.87663540863,0.322589769722712,0.123292122948387,2.61646698919895,0.00888449546561323,0.339607974557895," POM121C"
"ENSG00000069702 - TGFBR3",57.1509993693754,0.32249655183373,0.397811096319717,0.810677617636244,0.417550830167464,0.811404750498233," TGFBR3"
